sales_deposit_batch_id,business_event_date,branch_code,payment_method,txn_count,net_total_thb,settlement_bank_txn_id,bank_amount_thb,reconciliation_status
BKK-R9|2025-06-25|mobile_wallet,2025-06-25,BKK-R9,mobile_wallet,3,127600.00,BT-202506-1033454790749,127600.00,matched
BKK-R9|2025-06-26|cash,2025-06-26,BKK-R9,cash,3,88000.00,BT-202506-412690387365,88000.00,matched
BKK-R9|2025-06-26|credit_card,2025-06-26,BKK-R9,credit_card,1,12900.00,BT-202506-579323355205,12900.00,matched
BKK-R9|2025-06-26|debit_card,2025-06-26,BKK-R9,debit_card,2,11800.00,BT-202506-404189896766,11800.00,matched
BKK-R9|2025-06-26|mobile_wallet,2025-06-26,BKK-R9,mobile_wallet,2,85500.00,BT-202506-322630022388,85500.00,matched
BKK-R9|2025-06-27|cash,2025-06-27,BKK-R9,cash,4,113900.00,BT-202506-502308882114,113900.00,matched
BKK-R9|2025-06-27|credit_card,2025-06-27,BKK-R9,credit_card,3,175100.00,BT-202506-155742087798,175100.00,matched
BKK-R9|2025-06-27|debit_card,2025-06-27,BKK-R9,debit_card,3,69600.00,BT-202506-476339107461,69600.00,matched
BKK-R9|2025-06-27|mobile_wallet,2025-06-27,BKK-R9,mobile_wallet,2,60800.00,BT-202506-536141722880,60800.00,matched
BKK-R9|2025-06-28|cash,2025-06-28,BKK-R9,cash,7,132100.00,BT-202506-523456622230,132100.00,matched
BKK-R9|2025-06-28|credit_card,2025-06-28,BKK-R9,credit_card,1,37800.00,BT-202506-591522714202,37800.00,matched
BKK-R9|2025-06-28|debit_card,2025-06-28,BKK-R9,debit_card,1,139500.00,BT-202506-1068492220830,139500.00,matched
BKK-R9|2025-06-28|mobile_wallet,2025-06-28,BKK-R9,mobile_wallet,3,153400.00,BT-202506-568824088956,153400.00,matched
BKK-R9|2025-06-29|cash,2025-06-29,BKK-R9,cash,5,355400.00,BT-202506-989309334992,355400.00,matched
BKK-R9|2025-06-29|credit_card,2025-06-29,BKK-R9,credit_card,2,41600.00,BT-202506-1015063752326,41600.00,matched
BKK-R9|2025-06-29|debit_card,2025-06-29,BKK-R9,debit_card,2,79500.00,BT-202506-803375948536,79500.00,matched
BKK-R9|2025-06-29|mobile_wallet,2025-06-29,BKK-R9,mobile_wallet,3,112600.00,BT-202506-553030370252,112600.00,matched
BKK-R9|2025-06-30|cash,2025-06-30,BKK-R9,cash,6,287700.00,BT-202506-1027691974261,287700.00,matched
BKK-R9|2025-06-30|credit_card,2025-06-30,BKK-R9,credit_card,5,279700.00,BT-202506-941379638334,279700.00,matched
BKK-R9|2025-06-30|debit_card,2025-06-30,BKK-R9,debit_card,1,12900.00,BT-202506-239346689700,12900.00,matched
BKK-R9|2025-06-30|mobile_wallet,2025-06-30,BKK-R9,mobile_wallet,2,36700.00,BT-202506-679846539046,36700.00,matched
BKK-R9|2025-07-01|cash,2025-07-01,BKK-R9,cash,7,321400.00,BT-202507-377830282043,321400.00,matched
BKK-R9|2025-07-01|credit_card,2025-07-01,BKK-R9,credit_card,5,229000.00,BT-202507-861508221292,229000.00,matched
BKK-R9|2025-07-01|debit_card,2025-07-01,BKK-R9,debit_card,2,111800.00,BT-202507-871692465270,111800.00,matched
BKK-R9|2025-07-01|mobile_wallet,2025-07-01,BKK-R9,mobile_wallet,4,197200.00,BT-202507-148868620749,197200.00,matched
BKK-R9|2025-07-02|cash,2025-07-02,BKK-R9,cash,5,163200.00,BT-202507-803660336171,163200.00,matched
BKK-R9|2025-07-02|credit_card,2025-07-02,BKK-R9,credit_card,5,77400.00,BT-202507-1024542518495,77400.00,matched
BKK-R9|2025-07-03|cash,2025-07-03,BKK-R9,cash,2,17800.00,BT-202507-220035197419,17800.00,matched
BKK-R9|2025-07-03|debit_card,2025-07-03,BKK-R9,debit_card,2,13400.00,BT-202507-982016606726,13400.00,matched
BKK-R9|2025-07-04|cash,2025-07-04,BKK-R9,cash,3,85700.00,BT-202507-399682872822,85700.00,matched
BKK-R9|2025-07-04|credit_card,2025-07-04,BKK-R9,credit_card,2,10800.00,BT-202507-691371147292,10800.00,matched
BKK-R9|2025-07-04|debit_card,2025-07-04,BKK-R9,debit_card,1,6900.00,BT-202507-638867168490,6900.00,matched
BKK-R9|2025-07-04|mobile_wallet,2025-07-04,BKK-R9,mobile_wallet,1,49800.00,BT-202507-367288172997,49800.00,matched
BKK-R9|2025-07-05|cash,2025-07-05,BKK-R9,cash,3,75100.00,BT-202507-753998932300,75100.00,matched
BKK-R9|2025-07-05|credit_card,2025-07-05,BKK-R9,credit_card,3,228600.00,BT-202507-473296768323,228600.00,matched
BKK-R9|2025-07-05|debit_card,2025-07-05,BKK-R9,debit_card,3,71800.00,BT-202507-663446825623,71800.00,matched
BKK-R9|2025-07-05|mobile_wallet,2025-07-05,BKK-R9,mobile_wallet,1,8500.00,BT-202507-634394891741,8500.00,matched
BKK-R9|2025-07-06|cash,2025-07-06,BKK-R9,cash,5,372400.00,BT-202507-628421107943,372400.00,matched
BKK-R9|2025-07-06|credit_card,2025-07-06,BKK-R9,credit_card,2,15400.00,BT-202507-1098181567927,15400.00,matched
BKK-R9|2025-07-06|debit_card,2025-07-06,BKK-R9,debit_card,2,99700.00,BT-202507-790556945801,99700.00,matched
BKK-R9|2025-07-06|mobile_wallet,2025-07-06,BKK-R9,mobile_wallet,1,6900.00,BT-202507-198650488066,6900.00,matched
BKK-R9|2025-07-07|cash,2025-07-07,BKK-R9,cash,5,333400.00,BT-202507-207143377404,333400.00,matched
BKK-R9|2025-07-07|credit_card,2025-07-07,BKK-R9,credit_card,5,169900.00,BT-202507-202024369398,169900.00,matched
BKK-R9|2025-07-07|debit_card,2025-07-07,BKK-R9,debit_card,1,6900.00,BT-202507-514309375498,6900.00,matched
BKK-R9|2025-07-07|mobile_wallet,2025-07-07,BKK-R9,mobile_wallet,1,42900.00,BT-202507-757355537997,42900.00,matched
BKK-R9|2025-07-08|cash,2025-07-08,BKK-R9,cash,3,81700.00,BT-202507-583205414849,81700.00,matched
BKK-R9|2025-07-08|credit_card,2025-07-08,BKK-R9,credit_card,3,49700.00,BT-202507-229424420035,49700.00,matched
BKK-R9|2025-07-08|debit_card,2025-07-08,BKK-R9,debit_card,3,90600.00,BT-202507-414652843741,90600.00,matched
BKK-R9|2025-07-08|mobile_wallet,2025-07-08,BKK-R9,mobile_wallet,1,6900.00,BT-202507-487581792469,6900.00,matched
BKK-R9|2025-07-09|cash,2025-07-09,BKK-R9,cash,3,67700.00,BT-202507-75104460051,67700.00,matched
BKK-R9|2025-07-09|credit_card,2025-07-09,BKK-R9,credit_card,2,87700.00,BT-202507-294660111351,87700.00,matched
BKK-R9|2025-07-09|debit_card,2025-07-09,BKK-R9,debit_card,2,46300.00,BT-202507-777864642370,46300.00,matched
BKK-R9|2025-07-09|mobile_wallet,2025-07-09,BKK-R9,mobile_wallet,5,100500.00,BT-202507-237098868589,100500.00,matched
BKK-R9|2025-07-10|cash,2025-07-10,BKK-R9,cash,6,209900.00,BT-202507-317777246864,209900.00,matched
BKK-R9|2025-07-10|credit_card,2025-07-10,BKK-R9,credit_card,7,289900.00,BT-202507-1099056499724,289900.00,matched
BKK-R9|2025-07-10|debit_card,2025-07-10,BKK-R9,debit_card,3,47600.00,BT-202507-964420577165,47600.00,matched
BKK-R9|2025-07-10|mobile_wallet,2025-07-10,BKK-R9,mobile_wallet,4,80600.00,BT-202507-90078508762,80600.00,matched
BKK-R9|2025-07-11|cash,2025-07-11,BKK-R9,cash,7,277700.00,BT-202507-779283412791,277700.00,matched
BKK-R9|2025-07-11|credit_card,2025-07-11,BKK-R9,credit_card,5,333900.00,BT-202507-502856547438,333900.00,matched
BKK-R9|2025-07-11|debit_card,2025-07-11,BKK-R9,debit_card,1,29900.00,BT-202507-936019613805,29900.00,matched
BKK-R9|2025-07-11|mobile_wallet,2025-07-11,BKK-R9,mobile_wallet,3,118600.00,BT-202507-608738863302,118600.00,matched
BKK-R9|2025-07-12|cash,2025-07-12,BKK-R9,cash,5,249400.00,BT-202507-77002263141,249400.00,matched
BKK-R9|2025-07-12|credit_card,2025-07-12,BKK-R9,credit_card,1,18900.00,BT-202507-1044367070212,18900.00,matched
BKK-R9|2025-07-12|debit_card,2025-07-12,BKK-R9,debit_card,4,156300.00,BT-202507-758606156658,156300.00,matched
BKK-R9|2025-07-12|mobile_wallet,2025-07-12,BKK-R9,mobile_wallet,2,54800.00,BT-202507-513520665713,54800.00,matched
BKK-R9|2025-07-13|cash,2025-07-13,BKK-R9,cash,2,156700.00,BT-202507-857973480746,156700.00,matched
BKK-R9|2025-07-13|credit_card,2025-07-13,BKK-R9,credit_card,3,230700.00,BT-202507-869180579964,230700.00,matched
BKK-R9|2025-07-13|debit_card,2025-07-13,BKK-R9,debit_card,1,124100.00,BT-202507-654083671198,124100.00,matched
BKK-R9|2025-07-13|mobile_wallet,2025-07-13,BKK-R9,mobile_wallet,4,105500.00,BT-202507-84675883013,105500.00,matched
BKK-R9|2025-07-14|cash,2025-07-14,BKK-R9,cash,2,73700.00,BT-202507-833082843604,73700.00,matched
BKK-R9|2025-07-14|credit_card,2025-07-14,BKK-R9,credit_card,2,34300.00,BT-202507-845073805755,34300.00,matched
BKK-R9|2025-07-14|debit_card,2025-07-14,BKK-R9,debit_card,1,59800.00,BT-202507-716338747187,59800.00,matched
BKK-R9|2025-07-14|mobile_wallet,2025-07-14,BKK-R9,mobile_wallet,4,209900.00,BT-202507-556268895664,209900.00,matched
BKK-R9|2025-07-15|cash,2025-07-15,BKK-R9,cash,4,98600.00,BT-202507-982244352427,98600.00,matched
BKK-R9|2025-07-15|credit_card,2025-07-15,BKK-R9,credit_card,7,179100.00,BT-202507-531484149722,179100.00,matched
BKK-R9|2025-07-15|mobile_wallet,2025-07-15,BKK-R9,mobile_wallet,5,192000.00,BT-202507-650726145399,192000.00,matched
BKK-R9|2025-07-16|cash,2025-07-16,BKK-R9,cash,3,289300.00,BT-202507-598054107560,289300.00,matched
BKK-R9|2025-07-16|credit_card,2025-07-16,BKK-R9,credit_card,8,291555.00,BT-202507-529687887791,291555.00,matched
BKK-R9|2025-07-16|debit_card,2025-07-16,BKK-R9,debit_card,4,150000.00,BT-202507-45716951663,150000.00,matched
BKK-R9|2025-07-16|mobile_wallet,2025-07-16,BKK-R9,mobile_wallet,5,136500.00,BT-202507-401596259966,136500.00,matched
BKK-R9|2025-07-17|cash,2025-07-17,BKK-R9,cash,2,92700.00,BT-202507-814550415368,92700.00,matched
BKK-R9|2025-07-17|credit_card,2025-07-17,BKK-R9,credit_card,4,315600.00,BT-202507-932578257735,315600.00,matched
BKK-R9|2025-07-17|debit_card,2025-07-17,BKK-R9,debit_card,1,29900.00,BT-202507-689175940075,29900.00,matched
BKK-R9|2025-07-17|mobile_wallet,2025-07-17,BKK-R9,mobile_wallet,6,167300.00,BT-202507-293522658583,167300.00,matched
BKK-R9|2025-07-18|cash,2025-07-18,BKK-R9,cash,3,220500.00,BT-202507-375754988335,220500.00,matched
BKK-R9|2025-07-18|credit_card,2025-07-18,BKK-R9,credit_card,2,74800.00,BT-202507-509438802262,74800.00,matched
BKK-R9|2025-07-18|debit_card,2025-07-18,BKK-R9,debit_card,3,65200.00,BT-202507-609994078666,65200.00,matched
BKK-R9|2025-07-18|mobile_wallet,2025-07-18,BKK-R9,mobile_wallet,4,304400.00,BT-202507-1066994526327,304400.00,matched
BKK-R9|2025-07-19|cash,2025-07-19,BKK-R9,cash,7,146400.00,BT-202507-917660724064,146400.00,matched
BKK-R9|2025-07-19|credit_card,2025-07-19,BKK-R9,credit_card,5,152800.00,BT-202507-54383639880,152800.00,matched
BKK-R9|2025-07-19|debit_card,2025-07-19,BKK-R9,debit_card,2,168800.00,BT-202507-35528461260,168800.00,matched
BKK-R9|2025-07-19|mobile_wallet,2025-07-19,BKK-R9,mobile_wallet,2,131500.00,BT-202507-250646707155,131500.00,matched
BKK-R9|2025-07-20|cash,2025-07-20,BKK-R9,cash,3,153200.00,BT-202507-42112443402,153200.00,matched
BKK-R9|2025-07-20|credit_card,2025-07-20,BKK-R9,credit_card,4,65700.00,BT-202507-194991165456,65700.00,matched
BKK-R9|2025-07-20|debit_card,2025-07-20,BKK-R9,debit_card,3,37700.00,BT-202507-351974850799,37700.00,matched
BKK-R9|2025-07-20|mobile_wallet,2025-07-20,BKK-R9,mobile_wallet,4,108500.00,BT-202507-232220210987,108500.00,matched
BKK-R9|2025-07-21|cash,2025-07-21,BKK-R9,cash,2,104400.00,BT-202507-752963806503,104400.00,matched
BKK-R9|2025-07-21|credit_card,2025-07-21,BKK-R9,credit_card,2,64400.00,BT-202507-62175880404,64400.00,matched
BKK-R9|2025-07-21|debit_card,2025-07-21,BKK-R9,debit_card,1,68800.00,BT-202507-948492419915,68800.00,matched
BKK-R9|2025-07-21|mobile_wallet,2025-07-21,BKK-R9,mobile_wallet,1,31800.00,BT-202507-960660936798,31800.00,matched
BKK-R9|2025-07-22|cash,2025-07-22,BKK-R9,cash,6,248100.00,BT-202507-80136272977,248100.00,matched
BKK-R9|2025-07-22|credit_card,2025-07-22,BKK-R9,credit_card,6,164500.00,BT-202507-831427321494,164500.00,matched
BKK-R9|2025-07-22|debit_card,2025-07-22,BKK-R9,debit_card,2,128700.00,BT-202507-79036730027,128700.00,matched
BKK-R9|2025-07-22|mobile_wallet,2025-07-22,BKK-R9,mobile_wallet,1,24900.00,BT-202507-908636743905,24900.00,matched
BKK-R9|2025-07-23|cash,2025-07-23,BKK-R9,cash,1,55900.00,BT-202507-135486148260,55900.00,matched
BKK-R9|2025-07-23|credit_card,2025-07-23,BKK-R9,credit_card,2,206900.00,BT-202507-1099051888557,206900.00,matched
BKK-R9|2025-07-23|debit_card,2025-07-23,BKK-R9,debit_card,4,193700.00,BT-202507-665059350214,193700.00,matched
BKK-R9|2025-07-23|mobile_wallet,2025-07-23,BKK-R9,mobile_wallet,3,76200.00,BT-202507-1081371239261,76200.00,matched
BKK-R9|2025-07-24|cash,2025-07-24,BKK-R9,cash,1,118900.00,BT-202507-985138239249,118900.00,matched
BKK-R9|2025-07-24|credit_card,2025-07-24,BKK-R9,credit_card,1,34800.00,BT-202507-452689073878,34800.00,matched
BKK-R9|2025-07-24|debit_card,2025-07-24,BKK-R9,debit_card,1,64400.00,BT-202507-478109666572,64400.00,matched
BKK-R9|2025-07-24|mobile_wallet,2025-07-24,BKK-R9,mobile_wallet,3,48700.00,BT-202507-1089675911278,48700.00,matched
BKK-R9|2025-07-25|cash,2025-07-25,BKK-R9,cash,4,139000.00,BT-202507-545604168823,139000.00,matched
BKK-R9|2025-07-25|credit_card,2025-07-25,BKK-R9,credit_card,3,185800.00,BT-202507-468066966036,185800.00,matched
BKK-R9|2025-07-25|debit_card,2025-07-25,BKK-R9,debit_card,2,92600.00,BT-202507-380768283164,92600.00,matched
BKK-R9|2025-07-25|mobile_wallet,2025-07-25,BKK-R9,mobile_wallet,2,64400.00,BT-202507-191967223742,64400.00,matched
BKK-R9|2025-07-26|cash,2025-07-26,BKK-R9,cash,4,170400.00,BT-202507-607325283172,170400.00,matched
BKK-R9|2025-07-26|credit_card,2025-07-26,BKK-R9,credit_card,1,4900.00,BT-202507-87843917630,4900.00,matched
BKK-R9|2025-07-26|debit_card,2025-07-26,BKK-R9,debit_card,3,28700.00,BT-202507-874219343708,28700.00,matched
BKK-R9|2025-07-26|mobile_wallet,2025-07-26,BKK-R9,mobile_wallet,3,79500.00,BT-202507-799697435468,79500.00,matched
BKK-R9|2025-07-27|credit_card,2025-07-27,BKK-R9,credit_card,4,189100.00,BT-202507-769041945415,189100.00,matched
BKK-R9|2025-07-27|debit_card,2025-07-27,BKK-R9,debit_card,2,60800.00,BT-202507-21203436081,60800.00,matched
BKK-R9|2025-07-27|mobile_wallet,2025-07-27,BKK-R9,mobile_wallet,4,44600.00,BT-202507-381251515967,44600.00,matched
BKK-R9|2025-07-28|cash,2025-07-28,BKK-R9,cash,5,205100.00,BT-202507-505157648118,205100.00,matched
BKK-R9|2025-07-28|credit_card,2025-07-28,BKK-R9,credit_card,1,12900.00,BT-202507-1043513743637,12900.00,matched
BKK-R9|2025-07-28|debit_card,2025-07-28,BKK-R9,debit_card,1,55900.00,BT-202507-924230409526,55900.00,matched
BKK-R9|2025-07-28|mobile_wallet,2025-07-28,BKK-R9,mobile_wallet,1,24900.00,BT-202507-148916754783,24900.00,matched
BKK-R9|2025-07-29|cash,2025-07-29,BKK-R9,cash,3,332000.00,BT-202507-951204002351,332000.00,matched
BKK-R9|2025-07-29|credit_card,2025-07-29,BKK-R9,credit_card,3,206400.00,BT-202507-751593537529,206400.00,matched
BKK-R9|2025-07-29|debit_card,2025-07-29,BKK-R9,debit_card,2,78600.00,BT-202507-459783609275,78600.00,matched
BKK-R9|2025-07-29|mobile_wallet,2025-07-29,BKK-R9,mobile_wallet,1,29900.00,BT-202507-330383887581,29900.00,matched
BKK-R9|2025-07-30|cash,2025-07-30,BKK-R9,cash,8,378600.00,BT-202507-504878802062,378600.00,matched
BKK-R9|2025-07-30|credit_card,2025-07-30,BKK-R9,credit_card,3,123500.00,BT-202507-997083816772,123500.00,matched
BKK-R9|2025-07-30|debit_card,2025-07-30,BKK-R9,debit_card,3,219455.00,BT-202507-1018742225631,219455.00,matched
BKK-R9|2025-07-30|mobile_wallet,2025-07-30,BKK-R9,mobile_wallet,1,12900.00,BT-202507-709717903193,12900.00,matched
BKK-R9|2025-07-31|cash,2025-07-31,BKK-R9,cash,6,225500.00,BT-202507-427813343951,225500.00,matched
BKK-R9|2025-07-31|credit_card,2025-07-31,BKK-R9,credit_card,2,15400.00,BT-202507-895359903077,15400.00,matched
BKK-R9|2025-07-31|debit_card,2025-07-31,BKK-R9,debit_card,2,103800.00,BT-202507-312861373065,103800.00,matched
BKK-R9|2025-07-31|mobile_wallet,2025-07-31,BKK-R9,mobile_wallet,7,317100.00,BT-202507-560076556918,317100.00,matched
BKK-R9|2025-08-01|cash,2025-08-01,BKK-R9,cash,5,97300.00,BT-202508-1097765106078,97300.00,matched
BKK-R9|2025-08-01|credit_card,2025-08-01,BKK-R9,credit_card,7,303100.00,BT-202508-1004073913539,303100.00,matched
BKK-R9|2025-08-01|debit_card,2025-08-01,BKK-R9,debit_card,4,174600.00,BT-202508-525143275151,174600.00,matched
BKK-R9|2025-08-01|mobile_wallet,2025-08-01,BKK-R9,mobile_wallet,2,87700.00,BT-202508-435441860682,87700.00,matched
BKK-R9|2025-08-02|cash,2025-08-02,BKK-R9,cash,1,18900.00,BT-202508-2571960891,18900.00,matched
BKK-R9|2025-08-02|credit_card,2025-08-02,BKK-R9,credit_card,5,165800.00,BT-202508-836221551184,165800.00,matched
BKK-R9|2025-08-02|mobile_wallet,2025-08-02,BKK-R9,mobile_wallet,1,55900.00,BT-202508-1077803067654,55900.00,matched
BKK-R9|2025-08-03|cash,2025-08-03,BKK-R9,cash,6,227400.00,BT-202508-523928626477,227400.00,matched
BKK-R9|2025-08-03|credit_card,2025-08-03,BKK-R9,credit_card,5,270400.00,BT-202508-493917159127,270400.00,matched
BKK-R9|2025-08-03|debit_card,2025-08-03,BKK-R9,debit_card,3,117600.00,BT-202508-1081186894107,117600.00,matched
BKK-R9|2025-08-03|mobile_wallet,2025-08-03,BKK-R9,mobile_wallet,2,125600.00,BT-202508-671831851115,125600.00,matched
BKK-R9|2025-08-04|cash,2025-08-04,BKK-R9,cash,2,150900.00,BT-202508-1050814654013,150900.00,matched
BKK-R9|2025-08-04|credit_card,2025-08-04,BKK-R9,credit_card,3,152500.00,BT-202508-10135950818,152500.00,matched
BKK-R9|2025-08-05|cash,2025-08-05,BKK-R9,cash,1,18700.00,BT-202508-432967530623,18700.00,matched
BKK-R9|2025-08-05|credit_card,2025-08-05,BKK-R9,credit_card,5,134600.00,BT-202508-409114788017,134600.00,matched
BKK-R9|2025-08-05|debit_card,2025-08-05,BKK-R9,debit_card,1,43600.00,BT-202508-920005893109,43600.00,matched
BKK-R9|2025-08-05|mobile_wallet,2025-08-05,BKK-R9,mobile_wallet,3,98600.00,BT-202508-520906540076,98600.00,matched
BKK-R9|2025-08-06|cash,2025-08-06,BKK-R9,cash,7,311500.00,BT-202508-395449915433,311500.00,matched
BKK-R9|2025-08-06|credit_card,2025-08-06,BKK-R9,credit_card,6,195900.00,BT-202508-645409013646,195900.00,matched
BKK-R9|2025-08-06|debit_card,2025-08-06,BKK-R9,debit_card,2,64400.00,BT-202508-43176384435,64400.00,matched
BKK-R9|2025-08-06|mobile_wallet,2025-08-06,BKK-R9,mobile_wallet,2,141400.00,BT-202508-574259238799,141400.00,matched
BKK-R9|2025-08-07|cash,2025-08-07,BKK-R9,cash,2,44700.00,BT-202508-62711800068,44700.00,matched
BKK-R9|2025-08-07|credit_card,2025-08-07,BKK-R9,credit_card,5,111500.00,BT-202508-778249728961,111500.00,matched
BKK-R9|2025-08-07|debit_card,2025-08-07,BKK-R9,debit_card,4,157000.00,BT-202508-105825511923,157000.00,matched
BKK-R9|2025-08-07|mobile_wallet,2025-08-07,BKK-R9,mobile_wallet,3,169800.00,BT-202508-471045435786,169800.00,matched
BKK-R9|2025-08-08|cash,2025-08-08,BKK-R9,cash,5,190700.00,BT-202508-1041230976388,190700.00,matched
BKK-R9|2025-08-08|credit_card,2025-08-08,BKK-R9,credit_card,3,257100.00,BT-202508-221323607743,257100.00,matched
BKK-R9|2025-08-08|debit_card,2025-08-08,BKK-R9,debit_card,2,85700.00,BT-202508-163720624221,85700.00,matched
BKK-R9|2025-08-08|mobile_wallet,2025-08-08,BKK-R9,mobile_wallet,2,264700.00,BT-202508-208142173054,264700.00,matched
BKK-R9|2025-08-09|cash,2025-08-09,BKK-R9,cash,3,44500.00,BT-202508-166159086075,44500.00,matched
BKK-R9|2025-08-09|credit_card,2025-08-09,BKK-R9,credit_card,3,108500.00,BT-202508-446471360920,108500.00,matched
BKK-R9|2025-08-09|debit_card,2025-08-09,BKK-R9,debit_card,2,62700.00,BT-202508-616500339623,62700.00,matched
BKK-R9|2025-08-09|mobile_wallet,2025-08-09,BKK-R9,mobile_wallet,2,32300.00,BT-202508-336708488507,32300.00,matched
BKK-R9|2025-08-10|cash,2025-08-10,BKK-R9,cash,6,262400.00,BT-202508-1032231123791,262400.00,matched
BKK-R9|2025-08-10|credit_card,2025-08-10,BKK-R9,credit_card,3,80600.00,BT-202508-527774060551,80600.00,matched
BKK-R9|2025-08-10|debit_card,2025-08-10,BKK-R9,debit_card,1,120500.00,BT-202508-221190366181,120500.00,matched
BKK-R9|2025-08-10|mobile_wallet,2025-08-10,BKK-R9,mobile_wallet,2,26300.00,BT-202508-1058687512248,26300.00,matched
BKK-R9|2025-08-11|cash,2025-08-11,BKK-R9,cash,7,249000.00,BT-202508-598063138525,249000.00,matched
BKK-R9|2025-08-11|credit_card,2025-08-11,BKK-R9,credit_card,2,172400.00,BT-202508-431100614557,172400.00,matched
BKK-R9|2025-08-11|debit_card,2025-08-11,BKK-R9,debit_card,2,45300.00,BT-202508-55642989480,45300.00,matched
BKK-R9|2025-08-11|mobile_wallet,2025-08-11,BKK-R9,mobile_wallet,3,163000.00,BT-202508-292493682106,163000.00,matched
BKK-R9|2025-08-12|cash,2025-08-12,BKK-R9,cash,2,90200.00,BT-202508-872409199955,90200.00,matched
BKK-R9|2025-08-12|credit_card,2025-08-12,BKK-R9,credit_card,6,195800.00,BT-202508-839628326495,195800.00,matched
BKK-R9|2025-08-12|debit_card,2025-08-12,BKK-R9,debit_card,3,41200.00,BT-202508-327949377193,41200.00,matched
BKK-R9|2025-08-12|mobile_wallet,2025-08-12,BKK-R9,mobile_wallet,3,156500.00,BT-202508-4451350089,156500.00,matched
BKK-R9|2025-08-13|credit_card,2025-08-13,BKK-R9,credit_card,3,104500.00,BT-202508-580828603181,104500.00,matched
BKK-R9|2025-08-13|debit_card,2025-08-13,BKK-R9,debit_card,2,55800.00,BT-202508-1049274563393,55800.00,matched
BKK-R9|2025-08-13|mobile_wallet,2025-08-13,BKK-R9,mobile_wallet,2,97500.00,BT-202508-764448415024,97500.00,matched
BKK-R9|2025-08-14|cash,2025-08-14,BKK-R9,cash,5,189100.00,BT-202508-151332016174,189100.00,matched
BKK-R9|2025-08-14|credit_card,2025-08-14,BKK-R9,credit_card,2,58500.00,BT-202508-946195407510,58500.00,matched
BKK-R9|2025-08-14|debit_card,2025-08-14,BKK-R9,debit_card,3,64100.00,BT-202508-977234426854,64100.00,matched
BKK-R9|2025-08-14|mobile_wallet,2025-08-14,BKK-R9,mobile_wallet,4,146000.00,BT-202508-407686593846,146000.00,matched
BKK-R9|2025-08-15|cash,2025-08-15,BKK-R9,cash,5,95100.00,BT-202508-583409573486,95100.00,matched
BKK-R9|2025-08-15|credit_card,2025-08-15,BKK-R9,credit_card,4,168200.00,BT-202508-8655581224,168200.00,matched
BKK-R9|2025-08-15|debit_card,2025-08-15,BKK-R9,debit_card,3,51300.00,BT-202508-548213796027,51300.00,matched
BKK-R9|2025-08-15|mobile_wallet,2025-08-15,BKK-R9,mobile_wallet,1,35800.00,BT-202508-100523972795,35800.00,matched
BKK-R9|2025-08-16|cash,2025-08-16,BKK-R9,cash,5,326800.00,BT-202508-953662664000,326800.00,matched
BKK-R9|2025-08-16|credit_card,2025-08-16,BKK-R9,credit_card,1,18900.00,BT-202508-640154924836,18900.00,matched
BKK-R9|2025-08-16|debit_card,2025-08-16,BKK-R9,debit_card,3,111600.00,BT-202508-328841375734,111600.00,matched
